,time_taken,delivery_person_age,delivery_person_ratings,beeline_distance,type_of_order_Buffet,type_of_order_Meal,type_of_order_Snack,type_of_vehicle_bicycle,type_of_vehicle_electric_scooter,type_of_vehicle_scooter
34320,21,34,4.6,6.2422824913122765,0,0,0,0,0,0
34321,26,26,4.5,11.983626942083044,0,0,1,0,1,0
34322,23,34,4.8,9.193520993944183,0,0,1,0,0,0
34323,28,26,4.7,9.075352487619899,0,1,0,0,0,0
34324,27,36,4.5,1.5367515001848095,1,0,0,0,0,0
34325,33,36,4.0,3.0645346577473593,0,1,0,0,0,0
34326,40,32,3.8,10.808127077795081,0,1,0,0,0,1
34327,24,22,4.5,13.763977224427641,0,1,0,0,0,0
34328,20,28,4.7,4.67432400638191,1,0,0,0,0,0
34329,31,39,4.1,10.756895455613911,0,0,0,0,0,0
34330,27,24,4.6,3.1047992381869647,1,0,0,0,0,0
34331,17,25,4.8,13.969760212954796,0,0,0,0,0,1
34332,44,27,4.6,17.0970739431768,0,0,0,0,0,0
34333,17,28,5.0,1.5320227740641719,1,0,0,0,0,1
34334,33,32,4.8,7.57343592001983,0,1,0,0,0,0
34335,30,24,4.7,17.29786575291325,0,0,1,0,0,0
34336,27,29,4.6,1.5725337292863206,0,0,1,0,1,0
34337,16,38,5.0,4.56126563284071,0,0,1,0,0,1
34338,34,21,4.3,3.087779183156497,0,1,0,0,0,0
34339,48,30,4.6,10.724956120302584,0,0,0,0,0,0
34340,37,37,3.5,13.989147573068443,1,0,0,0,0,1
34341,10,29,4.7,20.18090860125022,0,1,0,0,0,1
34342,43,33,4.3,13.771140253368426,0,0,0,0,1,0
34343,26,31,4.6,10.756165907453587,0,0,1,0,0,0
34344,25,39,4.9,12.236561539554922,0,1,0,0,0,0
34345,30,38,4.7,17.13737798601516,0,1,0,0,1,0
34346,15,24,4.8,2.9795987013420318,0,1,0,0,0,1
34347,29,28,4.8,3.073687981631253,1,0,0,0,0,0
34348,26,37,4.9,17.078029070273278,0,0,0,0,0,0
34349,19,36,4.7,12.420728618905603,0,1,0,0,0,1
34350,35,31,4.1,14.15280068944862,1,0,0,0,0,1
34351,17,28,4.9,12.117036432265502,0,1,0,0,0,0
34352,41,25,2.8,11.007734763744619,1,0,0,0,0,0
34353,19,38,4.8,20.18125982649362,0,0,0,0,0,0
34354,19,24,4.7,17.09799694004444,0,0,0,0,0,0
34355,35,22,4.2,12.418029175076608,0,1,0,0,0,0
34356,15,22,4.6,10.586595268060288,0,0,0,0,0,0
34357,16,24,4.6,4.656811824870756,0,0,0,0,0,1
34358,26,29,4.6,4.674393132741051,0,0,1,0,0,1
34359,20,21,4.7,10.641103649666686,0,1,0,0,1,0
34360,27,32,4.9,8.938093974530164,1,0,0,0,0,0
34361,27,33,4.9,3.145067434621583,0,0,0,0,0,0
34362,49,29,4.6,10.724750462255022,0,0,0,0,0,0
34363,22,27,4.9,19.04256388774203,0,0,0,0,0,1
34364,20,23,4.7,4.610254758948449,0,1,0,0,0,1
34365,26,21,4.7,19.87743959766233,0,0,0,0,0,1
34366,26,34,4.8,3.025061641856169,0,0,1,0,0,0
34367,17,37,4.6,7.562491288861812,1,0,0,0,0,0
34368,48,29,4.7,10.709003371535417,0,1,0,0,0,0
34369,15,22,4.7,4.544085706303389,1,0,0,0,0,0
34370,27,26,4.8,7.8626681674103684,0,1,0,0,0,1
34371,20,28,4.6,17.07302628964209,0,1,0,0,0,0
34372,26,24,4.8,4.5409498250826665,0,0,0,0,0,1
34373,12,23,4.9,3.073543363663747,0,0,0,0,0,1
34374,30,24,4.8,7.72063063925792,0,0,0,0,0,0
34375,14,38,4.9,1.5725337292863206,0,0,0,0,0,1
34376,40,22,4.4,17.07747121287486,0,0,1,0,0,0
34377,33,39,4.1,6.1469671519338895,0,0,0,0,0,0
34378,20,28,4.5,7.550012438488936,1,0,0,0,0,0
34379,28,31,5.0,4.469166522803337,0,0,0,0,0,0
34380,25,22,4.7,20.44292976252901,0,0,0,0,0,1
34381,21,38,4.5,12.25659774869038,0,0,0,0,0,0
34382,29,21,4.8,19.875680604910734,1,0,0,0,0,0
34383,28,38,4.7,7.448937379729502,0,0,1,0,0,1
34384,30,23,4.8,13.767318777064409,0,0,1,0,0,0
34385,20,31,4.5,8.938097379311301,1,0,0,0,0,0
34386,35,36,4.3,9.192333207689474,1,0,0,0,0,1
34387,22,29,4.9,6.119039466469951,1,0,0,0,0,0
34388,24,33,4.8,1.5725337292863206,1,0,0,0,0,0
34389,43,28,4.7,10.586595268060288,0,0,0,0,0,0
34390,31,35,4.8,4.6818978894296635,1,0,0,0,0,0
34391,53,33,4.6,19.343756283259093,0,0,1,0,0,0
34392,24,26,5.0,19.915135664660593,0,1,0,0,0,0
34393,34,37,4.9,9.327028546829316,0,0,1,0,0,1
34394,15,22,4.5,9.315071060294844,0,0,1,0,0,0
34395,45,36,4.3,16.635223376953338,0,1,0,0,0,0
34396,43,33,3.8,10.865084189986677,1,0,0,0,0,0
34397,23,38,4.6,1.5204186010643506,0,0,0,0,1,0
34398,32,37,4.8,3.025656084205931,0,0,1,0,0,0
34399,17,36,4.6,8.938685874463816,1,0,0,0,0,0
34400,30,38,4.3,1.509479521227172,0,0,1,0,0,0
34401,35,35,4.8,10.642018863256986,1,0,0,0,0,0
34402,30,27,4.6,13.969535082204027,0,0,1,0,0,0
34403,51,39,5.0,19.974200402690443,0,1,0,0,0,0
34404,36,34,4.6,16.635770753608572,0,0,0,0,0,1
34405,33,34,4.0,1.5320260227341909,1,0,0,0,0,0
34406,21,23,4.8,17.09752492719776,0,1,0,0,0,1
34407,22,38,4.8,1.5322647895213353,1,0,0,0,0,0
34408,18,29,4.6,4.4684124412647535,1,0,0,0,1,0
34409,38,32,4.6,20.44292976252901,1,0,0,0,0,1
34410,24,30,4.6,20.851598740135785,0,1,0,0,0,0
34411,24,38,4.8,3.064002956584147,1,0,0,0,0,0
34412,10,20,4.9,3.105363416194922,0,0,0,0,0,0
34413,38,33,3.9,10.756961091860271,0,0,1,0,1,0
34414,42,27,4.2,12.117036432265502,0,0,1,0,0,0
34415,25,38,4.6,12.418408999826822,0,0,1,0,0,1
34416,19,29,4.6,3.1044353971266565,1,0,0,0,0,0
34417,25,21,4.8,6.147404652636644,1,0,0,0,0,1
34418,28,23,4.7,20.506343001219367,0,0,0,0,0,1
34419,22,36,4.8,1.5203682291094078,1,0,0,0,0,1
34420,23,29,5.0,6.081204324626466,0,0,1,0,0,0
34421,24,22,4.5,7.658776111980611,1,0,0,0,0,0
34422,15,22,4.6,10.565179206181444,0,1,0,0,0,1
34423,19,27,4.8,12.106510955547906,1,0,0,0,0,1
34424,21,22,4.8,19.976027554946448,0,1,0,0,0,0
34425,24,35,4.5,1.5725337292863206,0,0,1,0,0,0
34426,24,32,4.6,4.656862974505059,0,0,1,0,0,0
34427,19,27,4.9,1.5263732188913395,1,0,0,0,0,1
34428,34,34,4.6,4.5877613789702085,0,1,0,0,1,0
34429,12,22,4.7,6.217689154531591,0,1,0,0,0,1
34430,26,31,4.7,9.074486316335918,0,1,0,0,0,0
34431,20,26,4.0,4.560928430651938,1,0,0,0,0,0
34432,18,38,4.9,9.326577421221064,1,0,0,0,1,0
34433,40,31,4.0,16.41201262107611,1,0,0,0,0,1
34434,21,20,4.9,17.13793593144315,0,0,0,0,0,0
34435,24,25,4.1,7.683608397233649,1,0,0,0,0,0
34436,30,35,4.6,9.348112475389563,0,0,1,0,0,0
34437,26,33,4.8,9.348403335334273,1,0,0,0,0,0
34438,13,27,5.0,4.596317855297838,0,0,0,0,0,1
34439,27,33,4.9,19.880040740546,0,1,0,0,0,1
34440,25,23,4.9,13.63144919848171,0,1,0,0,0,0
34441,12,25,4.9,6.209259882041872,1,0,0,0,1,0
34442,28,32,4.7,12.20986822612317,0,0,1,0,0,1
34443,10,27,4.7,1.5322206834602052,0,0,0,0,1,0
34444,31,27,4.7,12.29378731203682,0,0,1,0,0,0
34445,15,27,4.7,7.8626681674103684,0,0,0,0,0,1
34446,46,31,4.7,12.074047498027575,0,0,0,0,0,0
34447,29,34,5.0,19.615926964388624,1,0,0,0,0,1
34448,29,20,4.8,4.663310851898783,0,0,1,0,0,1
34449,19,37,4.5,7.660348489150972,0,0,1,0,0,1
34450,22,20,4.8,20.20724042537554,0,0,0,0,0,0
34451,25,37,4.6,1.5136443701721214,0,0,1,0,0,1
34452,51,34,4.8,13.989512471854455,0,0,0,0,0,0
34453,36,25,4.3,12.254988311075596,0,0,1,0,1,0
34454,49,29,4.6,6.037225392443855,0,0,0,0,0,0
34455,21,23,4.8,13.583460272389507,0,0,0,0,0,0
34456,15,23,4.8,9.177683834695673,0,0,0,0,0,0
34457,26,30,4.5,6.209259882041872,0,0,1,0,0,0
34458,26,39,4.8,3.1161470193369545,0,0,0,0,0,0
34459,19,30,4.7,19.660943947619934,0,0,0,0,0,1
34460,13,33,5.0,3.0593634547239317,1,0,0,0,0,0
34461,36,36,4.8,13.89640627144465,1,0,0,0,0,0
34462,14,20,4.7,1.5544772821910615,0,0,0,0,0,0
34463,19,35,4.8,7.790177003822013,1,0,0,0,0,1
34464,16,35,4.6,1.5525704156536744,0,0,0,0,1,0
34465,25,29,4.5,6.118745338337484,0,0,0,0,0,1
34466,33,32,4.2,7.790336733567704,0,0,1,0,0,0
34467,37,27,4.8,14.15280068944862,0,1,0,0,0,0
34468,44,31,4.2,16.600272418856072,0,1,0,0,0,1
34469,25,29,4.7,19.976644021152854,0,1,0,0,0,1
34470,31,23,4.2,19.761706467413592,0,0,1,0,0,0
34471,54,29,4.6,16.150667360477375,0,0,1,0,0,1
34472,16,37,4.5,1.5725337292863206,0,0,0,0,0,1
34473,15,32,4.7,4.663600819587387,0,1,0,0,1,0
34474,30,32,4.7,4.66345622976206,0,1,0,0,0,0
34475,20,20,4.6,9.326616887755375,1,0,0,0,0,0
34476,33,28,3.2,16.721203191622227,0,0,0,0,0,1
34477,37,39,4.8,19.688324335752394,0,1,0,0,0,0
34478,18,31,4.6,1.5526968797445755,1,0,0,0,0,0
34479,26,33,4.6,10.808127077795081,0,0,0,0,0,0
34480,23,22,4.6,12.484590809975487,0,0,0,0,0,0
34481,44,27,4.4,13.58753588335564,1,0,0,0,0,1
34482,16,24,4.9,1.4897777216516548,1,0,0,0,0,0
34483,16,21,4.5,1.5321262845594088,0,0,1,0,1,0
34484,16,25,4.8,9.220316822180319,0,0,1,0,0,1
34485,47,27,4.5,7.5735237341835395,1,0,0,0,0,0
34486,43,20,5.0,17.074904532035713,1,0,0,0,0,0
34487,18,30,4.8,3.1089751947120248,0,0,0,0,0,1
34488,23,38,5.0,16.384574278446483,0,1,0,0,0,1
34489,27,36,4.8,12.099896960230076,1,0,0,0,0,1
34490,18,24,4.5,4.4061032568228296,0,0,1,0,0,1
34491,16,24,4.8,4.560961191343599,0,0,0,0,0,0
34492,26,33,4.7,5.860424706255913,0,0,1,0,0,1
34493,12,22,4.6,8.78999388821619,1,0,0,0,0,0
34494,28,26,4.2,2.979750394372844,0,1,0,0,0,0
34495,32,38,4.3,7.660582694185052,1,0,0,0,0,0
34496,23,24,4.7,9.121499067661926,0,0,0,0,0,1
34497,12,24,4.8,11.90305216689285,1,0,0,0,0,0
34498,18,39,4.8,9.314920531574971,0,0,1,0,0,0
34499,23,25,5.0,12.419649807727563,0,1,0,0,0,0
34500,52,24,4.5,3.105364544907298,1,0,0,0,0,0
34501,20,33,4.6,9.121499067661926,1,0,0,0,0,0
34502,34,25,4.8,16.38508523506451,0,1,0,0,1,0
34503,15,25,4.9,9.121136119359766,1,0,0,0,0,0
34504,30,32,4.8,6.209141643213009,1,0,0,0,0,0
34505,12,27,4.5,13.406473968860336,0,1,0,0,0,0
34506,16,37,4.7,4.663545220952835,0,1,0,0,0,0
34507,15,33,4.9,17.13751702263965,0,0,1,0,0,1
34508,25,39,4.7,1.5522330405305724,0,1,0,0,0,0
34509,19,23,4.7,9.17813837505589,0,0,1,0,0,1
34510,15,27,4.9,1.5322647895213353,0,0,0,0,0,1
34511,42,20,4.5,17.076725433736602,0,0,0,0,0,0
34512,43,30,4.2,7.762635434587253,0,1,0,0,0,0
34513,38,33,4.2,7.772038818805718,1,0,0,0,1,0
34514,42,39,4.2,13.409462339213027,0,0,0,0,0,1
34515,18,24,5.0,19.362825446415226,0,1,0,0,0,0
34516,21,21,4.6,7.564859910416516,0,1,0,0,0,1
34517,39,39,4.2,11.905126355894739,1,0,0,0,0,1
34518,31,33,4.9,7.683177078354373,0,1,0,0,0,0
34519,26,37,4.7,13.429131650088678,0,0,1,0,0,0
34520,48,36,4.7,10.868262820109699,0,0,0,0,0,0
34521,26,39,4.6,4.658009301231346,0,0,0,0,0,0
34522,23,25,4.5,4.5890994584359515,0,0,0,0,0,0
34523,31,28,4.6,14.021819246588827,0,0,1,0,0,1
34524,34,35,4.6,9.192571532077613,0,0,1,0,0,1
34525,29,27,4.6,7.803382235349474,0,0,1,0,0,0
34526,25,32,4.6,14.15280068944862,1,0,0,0,0,0
34527,30,31,4.6,12.3520856355171,0,0,0,0,0,0
34528,36,37,4.4,13.429469386590874,0,0,1,0,1,0
34529,17,29,4.6,3.1162485097900614,0,0,1,0,0,1
34530,31,36,4.9,6.081595038517862,0,1,0,0,0,0
34531,20,21,4.7,3.0736169345596607,1,0,0,0,0,0
34532,22,37,4.6,3.0733915714431617,1,0,0,0,0,1
34533,42,34,4.4,19.688324335752394,0,0,0,0,0,0
34534,34,35,4.0,1.5367469794092732,0,0,1,0,0,0
34535,23,36,4.8,19.76171176132034,0,0,0,0,0,0
34536,27,33,4.8,19.47103626702417,0,0,1,0,0,1
34537,32,30,4.2,6.2179328802641525,0,0,1,0,0,0
34538,26,27,4.7,9.056109430302039,0,0,0,0,0,0
34539,34,35,4.2,10.254936646815207,0,0,1,0,0,1
34540,37,24,4.1,11.719815091955757,0,0,1,0,0,0
34541,32,20,4.8,10.569514785453704,0,0,1,0,0,1
34542,17,28,4.9,4.610339345524684,1,0,0,0,0,0
34543,16,21,4.7,6.0497653967074685,0,0,1,0,0,0
34544,18,34,4.6,17.097896810816284,0,0,1,0,1,0
34545,33,27,4.3,16.721288103917214,0,1,0,0,0,0
34546,27,36,4.6,4.610027010711368,0,0,1,0,0,0
34547,12,28,4.5,7.790122649763986,0,1,0,0,0,1
34548,33,31,4.6,9.178296996538572,0,0,1,0,0,0
34549,27,37,4.7,19.760091519675676,0,0,1,0,0,1
34550,20,28,4.7,9.192703790075944,0,1,0,0,0,1
34551,28,32,4.7,13.788282220013778,0,1,0,0,0,0
34552,18,26,4.8,1.532276469519439,1,0,0,0,0,1
34553,34,30,4.1,3.0406978536516327,0,0,0,0,0,0
34554,14,28,4.9,9.074573554008944,0,0,0,0,0,0
34555,15,38,4.9,1.5581322344033663,0,0,1,0,0,0
34556,24,20,4.7,10.881463659821872,0,0,0,0,0,0
34557,19,36,4.6,7.790109178658858,0,0,0,0,0,1
34558,20,29,4.6,7.8626681674103684,1,0,0,0,0,0
34559,19,39,5.0,3.116127220771153,0,0,0,0,0,0
34560,18,27,5.0,10.587588203123412,0,0,1,0,0,0
34561,26,35,4.9,7.79036212453358,0,1,0,0,0,0
34562,21,29,4.6,1.5544772821910615,0,1,0,0,0,0
34563,36,29,4.7,12.419649807727563,0,1,0,0,0,0
34564,18,32,4.7,7.562317945109334,0,0,0,0,0,1
34565,35,21,4.7,12.160999124282084,0,0,1,0,0,0
34566,22,29,4.3,3.1053699758611546,0,0,0,0,0,0
34567,31,23,4.7,11.71980179013411,0,0,1,0,1,0
34568,16,34,5.0,3.145067434621583,1,0,0,0,0,1
34569,16,27,4.7,3.063638579712219,0,0,0,0,0,1
34570,33,36,4.9,6.210098947886509,0,0,0,0,0,0
34571,22,22,4.5,17.07747121287486,1,0,0,0,0,0
34572,24,37,4.9,10.723989806656368,0,1,0,0,1,0
34573,18,25,4.6,14.15280068944862,1,0,0,0,0,1
34574,12,27,4.6,10.42769256917753,0,0,1,0,0,0
34575,25,36,4.9,19.880157869977552,0,0,0,0,0,1
34576,16,31,5.0,9.315024038998043,1,0,0,0,0,0
34577,29,31,4.6,4.717601092054723,0,1,0,0,0,0
34578,35,34,4.2,13.970652591255588,0,0,1,0,0,0
34579,22,30,4.6,7.790122649763986,0,0,1,0,0,1
34580,19,30,4.8,10.42999110860193,0,0,0,0,0,0
34581,19,27,4.6,3.064267071068136,0,1,0,0,0,0
34582,27,36,4.6,4.494259992816004,1,0,0,0,0,1
34583,18,38,4.5,6.127848457033505,0,1,0,0,0,1
34584,21,29,4.7,7.66031691183285,0,0,1,0,0,1
34585,20,28,4.9,16.72253446733555,1,0,0,0,1,0
34586,52,35,4.6,13.788282220013778,0,0,1,0,0,0
34587,16,34,4.8,16.903235903519843,1,0,0,0,0,0
34588,25,23,5.0,12.419634114062015,0,1,0,0,0,0
34589,30,39,4.8,10.868667520702992,0,0,0,0,0,1
34590,37,31,3.8,16.72076404537099,1,0,0,0,0,1
34591,33,36,4.1,4.6576549370601725,0,0,0,0,0,1
34592,45,29,4.6,17.078934089494954,0,0,1,0,0,0
34593,11,27,4.9,2.99616025881725,1,0,0,0,0,0
34594,28,36,4.7,20.85333460818602,0,0,1,0,0,0
34595,29,33,4.7,8.811388218295335,1,0,0,0,0,0
34596,23,32,4.7,19.760907746586085,1,0,0,0,0,0
34597,19,33,4.8,20.44292976252901,0,0,1,0,0,0
34598,33,38,4.1,7.439850531565516,0,1,0,0,0,1
34599,41,34,4.9,12.58026782240096,1,0,0,0,0,1
34600,36,30,3.7,10.429850454296803,0,0,0,0,0,0
34601,13,26,4.5,3.018841258628892,0,0,1,0,0,1
34602,26,21,4.8,5.969043562149228,0,0,0,0,0,0
34603,20,27,4.5,8.936297424957562,0,0,0,0,0,0
34604,15,28,4.8,13.788747286078188,0,1,0,0,0,0
34605,19,21,5.0,7.562272055565832,1,0,0,0,0,1
34606,39,31,4.3,20.85227883430363,0,1,0,0,0,0
34607,32,35,3.8,13.392894243305735,0,0,1,0,0,0
34608,25,30,4.7,16.600361127912656,0,0,1,0,0,1
34609,44,32,4.2,17.09838855662463,1,0,0,0,0,0
34610,16,22,4.6,9.08793706801597,0,0,0,0,0,0
34611,17,39,4.6,17.0970739431768,0,0,0,0,0,1
34612,16,29,5.0,6.122094799492641,0,0,0,0,0,0
34613,31,34,4.5,10.867300462045835,0,0,1,0,0,1
34614,38,39,3.6,13.989146264477116,0,1,0,0,0,1
34615,34,30,4.1,16.8274727731461,0,0,1,0,0,1
34616,32,26,4.1,19.671433318359583,0,1,0,0,0,1
34617,23,38,4.9,13.63127120906983,0,0,0,0,0,1
34618,21,39,5.0,9.177683834695673,0,0,0,0,0,1
34619,28,39,4.5,1.510191606711225,1,0,0,0,0,1
34620,22,27,4.6,19.364277132208514,1,0,0,0,0,0
34621,35,34,4.3,3.0897366597022997,0,0,1,0,0,1
34622,20,28,4.9,9.348206267361391,1,0,0,0,0,0
34623,27,29,4.7,3.1161417126181274,0,0,1,0,0,1
34624,23,25,4.6,13.68160171925017,0,0,1,0,0,0
34625,16,39,4.8,4.656983638230307,1,0,0,0,1,0
34626,18,24,4.7,4.657999585570663,0,1,0,0,0,0
34627,45,39,4.4,19.915971082561146,1,0,0,0,0,0
34628,31,22,4.7,7.562950099273998,0,1,0,0,0,1
34629,24,33,4.9,7.772038818805718,0,1,0,0,0,0
34630,28,36,4.7,6.290134677634678,0,0,1,0,0,1
34631,41,29,5.0,12.117036432265502,1,0,0,0,0,1
34632,21,37,5.0,16.85256546543028,0,0,1,0,0,1
34633,17,38,4.5,1.5525801593211894,1,0,0,0,0,0
34634,12,29,4.6,1.5093577696337532,0,0,0,0,0,0
34635,26,20,4.7,10.881731319465791,0,0,1,0,0,0
34636,19,25,4.9,13.407033668284814,0,0,1,0,0,0
34637,29,29,5.0,12.25701219409813,0,1,0,0,0,0
34638,17,28,4.8,3.145067434621583,0,0,1,0,1,0
34639,15,28,4.6,7.6016147383215875,0,0,1,0,0,1
34640,18,24,4.6,13.390667794393671,0,0,1,0,1,0
34641,22,29,4.6,7.54626481457244,0,0,1,0,0,0
34642,33,25,4.0,9.17813837505589,0,1,0,0,0,1
34643,15,39,4.7,1.5203573134022046,0,1,0,0,0,1
34644,32,35,4.2,7.64610474832152,0,1,0,0,0,0
34645,31,20,4.2,12.239035527316306,0,0,1,0,0,0
34646,29,34,4.8,13.989695713800396,0,0,1,0,0,0
34647,17,29,4.6,6.036244196933988,1,0,0,0,0,1
34648,36,38,4.3,16.852241972645785,0,0,1,0,1,0
34649,17,23,4.9,9.181151801248024,0,1,0,0,0,0
34650,28,23,4.8,3.0644857806760535,1,0,0,0,0,1
34651,24,25,4.9,7.762092914972186,0,0,1,0,0,0
34652,45,25,4.2,7.562267471532845,1,0,0,0,0,0
34653,29,39,4.6,2.979633300639129,0,0,0,0,0,1
34654,20,24,4.6,3.0644638558352577,0,0,1,0,0,1
34655,13,25,5.0,7.760775621293676,1,0,0,0,0,0
34656,15,24,4.6,10.867258681532135,0,0,1,0,0,0
34657,36,27,4.5,16.90295553948897,0,0,0,0,0,0
34658,43,39,4.6,20.85172635753384,0,1,0,0,0,1
34659,31,34,5.0,4.561113588992224,0,1,0,0,0,1
34660,23,27,4.7,10.865584127340643,1,0,0,0,0,0
34661,26,37,5.0,6.146683594473334,0,0,0,0,0,0
34662,24,35,4.7,10.586595268060288,1,0,0,0,0,0
34663,12,28,4.5,9.435201537430713,1,0,0,0,0,1
34664,11,22,4.6,12.11655916281721,0,1,0,0,0,1
34665,28,24,4.6,12.07439552568561,0,0,1,0,0,1
34666,16,31,4.7,3.064508186852737,1,0,0,0,0,0
34667,27,22,4.9,12.257118233178144,1,0,0,0,0,0
34668,25,23,4.9,19.761706467413592,0,0,0,0,0,0
34669,28,28,4.5,16.851371030914212,1,0,0,0,0,0
34670,39,33,3.6,13.77113289483828,0,1,0,0,0,1
34671,12,23,4.7,3.073626731695901,0,1,0,0,0,1
34672,28,34,4.8,13.611585111772158,0,1,0,0,0,1
34673,41,28,5.0,11.007734763744619,0,0,0,0,0,0
34674,29,25,5.0,1.4883285022949022,0,0,1,0,0,0
34675,25,26,4.6,4.663544352411129,1,0,0,0,0,1
34676,30,36,4.9,3.0251492856775037,1,0,0,0,1,0
34677,53,34,5.0,12.58026782240096,1,0,0,0,0,0
34678,24,34,4.8,3.05960707159485,1,0,0,0,0,0
34679,24,29,4.5,16.6465279605965,0,1,0,0,0,1
34680,17,36,4.7,20.20631641648197,0,1,0,0,0,0
34681,21,21,4.7,4.469223038792308,1,0,0,0,0,0
34682,15,24,4.8,13.392833798998302,0,0,0,0,0,1
34683,21,23,4.7,8.78999388821619,1,0,0,0,0,1
34684,33,34,4.6,13.406473968860336,1,0,0,0,0,0
34685,44,31,4.7,16.902609492881677,0,0,1,0,0,0
34686,35,24,4.6,10.725127399399225,0,1,0,0,1,0
34687,37,23,4.4,13.61116354777465,0,0,1,0,0,1
34688,16,50,5.0,13.392945876768527,0,0,0,0,1,0
34689,12,29,5.0,20.25375174504926,1,0,0,0,0,0
34690,26,32,4.5,3.073644027723396,1,0,0,0,0,0
34691,44,26,4.8,12.418029175076608,0,0,0,0,0,0
34692,13,24,4.6,3.0646598407974865,0,0,1,0,0,0
34693,17,26,4.7,3.116121839413475,0,0,0,0,0,0
34694,11,22,4.9,13.788282220013778,0,1,0,0,0,1
34695,24,39,4.5,4.68200408672251,1,0,0,0,0,1
34696,25,31,4.6,20.176811965426136,0,0,1,0,0,0
34697,40,32,4.2,19.87743959766233,0,1,0,0,0,1
34698,44,35,4.8,4.674393132741051,0,0,0,0,0,0
34699,22,32,4.9,1.5367515001848095,1,0,0,0,0,0
34700,21,31,5.0,9.054052950169499,0,0,0,0,0,0
34701,18,20,4.7,2.9794951426843785,1,0,0,0,0,1
34702,37,31,4.2,9.348112475389563,0,0,1,0,0,1
34703,28,21,4.8,9.348552276072713,0,1,0,0,0,0
34704,19,38,4.8,8.938176353487746,0,0,0,0,1,0
34705,11,21,4.5,13.83000931143171,0,0,1,0,0,1
34706,34,24,4.1,7.448303502970493,1,0,0,0,0,0
34707,47,35,4.3,19.974163074784503,0,0,0,0,0,0
34708,41,26,4.3,19.890514223034963,1,0,0,0,0,0
34709,20,28,4.6,6.218134914911527,0,1,0,0,0,0
34710,18,26,5.0,13.973727486522968,0,0,0,0,0,1
34711,28,33,5.0,11.923472540743209,0,0,1,0,0,0
34712,14,24,4.8,8.79014067052428,0,0,0,0,0,1
34713,19,25,4.7,4.717601092054723,0,1,0,0,1,0
34714,25,34,5.0,4.544230975252655,0,1,0,0,0,0
34715,19,21,4.8,1.5441237394558012,1,0,0,0,0,0
34716,25,33,5.0,1.536836906549953,0,0,1,0,0,0
34717,16,33,4.6,7.8626681674103684,0,0,0,0,0,1
34718,37,32,3.7,16.72143013885536,0,1,0,0,0,0
34719,39,22,2.7,13.21476062672821,0,0,1,0,0,0
34720,48,34,4.8,12.074056378231194,0,0,1,0,0,0
34721,34,25,4.3,13.612393202818852,0,0,0,0,0,0
34722,28,31,4.6,12.292722741488559,0,1,0,0,0,1
34723,36,38,4.1,19.83954246470917,1,0,0,0,0,0
34724,22,27,4.9,6.146243658393431,0,0,1,0,0,1
34725,33,25,4.6,13.612594236925654,0,0,1,0,0,0
34726,15,32,5.0,2.9302525036763947,0,0,1,0,0,1
34727,34,36,4.2,4.663432201620595,0,0,1,0,0,0
34728,27,39,4.7,9.220368460607467,0,0,1,0,0,1
34729,21,38,4.9,17.29786575291325,0,0,0,0,0,1
34730,26,35,4.8,7.601027931404884,0,0,1,0,0,1
34731,31,34,4.3,9.193469879776632,0,0,1,0,0,0
34732,34,22,4.3,11.91657558009644,0,0,0,0,0,0
34733,45,29,4.8,12.29378731203682,0,0,1,0,0,0
34734,30,37,4.8,12.43518327861207,0,1,0,0,0,1
34735,38,29,4.7,17.078706390631634,1,0,0,0,0,0
34736,24,22,4.8,7.60168152834193,0,0,1,0,0,1
34737,27,33,5.0,6.0504060616582525,0,0,0,0,0,1
34738,18,30,4.9,9.17785559642758,0,1,0,0,0,1
34739,24,26,4.7,7.683253857182166,0,1,0,0,0,1
34740,26,24,4.2,3.116121839413475,0,1,0,0,0,0
34741,28,27,4.9,13.989146264477116,1,0,0,0,0,1
34742,27,34,4.8,10.64218546208277,0,0,0,0,0,0
34743,32,35,4.1,4.632460137276302,0,1,0,0,0,0
34744,24,31,4.6,4.596666925181527,1,0,0,0,0,1
34745,42,35,4.8,13.61128304620412,0,0,0,0,0,0
34746,22,32,4.8,7.343184872968867,0,1,0,0,0,1
34747,11,26,4.9,13.631339548300275,0,0,0,0,0,1
34748,32,33,5.0,4.674280112157379,0,0,1,0,1,0
34749,23,21,4.9,13.583332471810195,0,1,0,0,0,0
34750,34,29,4.6,20.183799025948787,0,0,1,0,0,0
34751,24,37,4.6,13.405971717381743,0,1,0,0,0,1
34752,28,24,4.9,4.674644234401863,0,0,0,0,0,0
34753,30,27,4.9,13.972751063504555,1,0,0,0,0,0
34754,28,28,4.6,19.883251553020397,0,0,0,0,0,0
34755,38,26,4.7,19.367701972031078,0,0,0,0,0,0
34756,26,38,4.8,12.074063090452917,0,1,0,0,0,1
34757,31,28,4.4,20.20724042537554,0,1,0,0,0,0
34758,41,38,4.1,10.86869350467311,0,1,0,0,0,1
34759,22,32,4.7,1.5322647895213353,0,0,1,0,0,0
34760,19,28,5.0,20.44292976252901,1,0,0,0,0,1
34761,29,22,4.8,12.074377562049362,0,0,1,0,0,0
34762,48,30,4.3,16.722548420715,0,0,0,0,0,0
34763,20,34,4.8,13.97194896017493,0,0,0,0,0,0
34764,26,29,4.6,9.326725258722023,0,1,0,0,0,1
34765,26,35,4.9,17.137414711878986,0,0,0,0,0,0
